start_date,end_date,sales,customer,status,product,revenue
7/7/2019,9/5/2019,S62,C407,identified,Prumortgage Protection,3900000
7/7/2019,9/5/2019,S78,C294,drop,Pru Accident Guard Plus,6500000
7/7/2019,9/5/2019,S62,C55,closed,Pru Accident Guard,4400000
7/7/2019,9/5/2019,S57,C458,initial,Pru Accident Cover,2300000
7/7/2019,9/5/2019,S13,C903,initial,Indonesian Fire Insurance Standard Policy,3500000
7/7/2019,9/5/2019,S93,C944,offering,Injuries Protection (AIG),9500000
7/7/2019,9/5/2019,S12,C51,offering,Pru Accident Cover,9200000
7/7/2019,9/5/2019,S5,C341,drop,Smart Protection Mortgage,3800000
7/7/2019,9/5/2019,S55,C965,identified,Pru Accident Guard,2000000
7/7/2019,9/5/2019,S11,C834,negotiation,Pru Accident Guard,3300000
7/7/2019,9/5/2019,S54,C668,identified,Pru Accident Guard,7600000
7/7/2019,9/5/2019,S25,C544,initial,Indonesian Fire Insurance Standard Policy,500000
7/7/2019,9/5/2019,S57,C550,closed,Injuries Protection (AIG),6700000
7/7/2019,9/5/2019,S32,C526,negotiation,Pru Accident Guard,5500000
7/7/2019,9/5/2019,S33,C790,drop,Smart Life Protection,6400000
7/7/2019,9/5/2019,S23,C192,negotiation,Pru Accident Cover,1300000
7/7/2019,9/5/2019,S4,C731,negotiation,Versa Credit Protection,400000
7/7/2019,9/6/2019,S14,C263,drop,Credit Life Insurance,3100000
7/7/2019,9/6/2019,S17,C783,drop,Personal Belongings Protection,9000000
7/7/2019,9/6/2019,S64,C361,offering,Credit Life Insurance,6800000
7/7/2019,9/6/2019,S62,C478,identified,Versa Credit Protection,500000
7/7/2019,9/6/2019,S78,C508,drop,Pru Accident Cover,8200000
7/7/2019,9/6/2019,S49,C403,offering,Prumortgage Protection,1900000
7/7/2019,9/6/2019,S14,C120,offering,Injuries Protection (AIG),5900000
7/8/2019,9/6/2019,S18,C375,negotiation,Injuries Protection (AIG),3800000
7/8/2019,9/6/2019,S31,C638,initial,Pru Accident Cover,1000000
7/8/2019,9/6/2019,S42,C244,offering,Smart Life Protection,2300000
7/8/2019,9/6/2019,S41,C156,initial,Prumortgage Protection,7100000
7/8/2019,9/6/2019,S64,C728,drop,Personal Belongings Protection,8800000
7/8/2019,9/6/2019,S86,C438,closed,Smart Life Protection,6100000
7/8/2019,9/6/2019,S68,C439,initial,Personal Belongings Protection,8200000
7/8/2019,9/6/2019,S19,C833,identified,Pru Accident Guard,2900000
7/8/2019,9/6/2019,S91,C333,identified,Personal Belongings Protection,700000
7/8/2019,9/7/2019,S88,C617,negotiation,Pru Accident Guard,6900000
7/8/2019,9/7/2019,S29,C596,offering,Pru Accident Guard Plus,900000
7/8/2019,9/7/2019,S54,C677,closed,Pru Accident Cover,800000
7/8/2019,9/7/2019,S16,C32,negotiation,Versa Credit Protection,6100000
7/8/2019,9/7/2019,S26,C309,closed,Versa Credit Protection,1800000
7/8/2019,9/7/2019,S82,C564,identified,Indonesian Fire Insurance Standard Policy,4700000
7/8/2019,9/7/2019,S27,C931,negotiation,Indonesian Fire Insurance Standard Policy,200000
7/8/2019,9/7/2019,S19,C515,identified,Pru Accident Guard Plus,4300000
7/8/2019,9/7/2019,S64,C305,closed,Pru Accident Guard Plus,300000
7/8/2019,9/7/2019,S16,C239,identified,Pru Accident Cover,200000
7/8/2019,9/7/2019,S62,C753,initial,Injuries Protection (AIG),6100000
7/8/2019,9/7/2019,S30,C549,negotiation,Pru Accident Guard Plus,5200000
7/8/2019,9/7/2019,S57,C501,initial,Pru Accident Guard Plus,2800000
7/8/2019,9/7/2019,S22,C496,identified,Injuries Protection (AIG),9500000
7/8/2019,9/7/2019,S18,C23,initial,Credit Life Insurance,7600000
7/8/2019,9/7/2019,S43,C308,offering,Smart Protection Mortgage,1100000
7/8/2019,9/7/2019,S44,C520,drop,Credit Life Insurance,8200000
7/8/2019,9/7/2019,S47,C627,negotiation,Versa Credit Protection,7200000
7/8/2019,9/7/2019,S6,C23,initial,Pru Accident Guard Plus,9000000
7/8/2019,9/7/2019,S70,C16,closed,Indonesian Fire Insurance Standard Policy,7100000
7/8/2019,9/7/2019,S86,C665,offering,Smart Life Protection,9400000
7/8/2019,9/8/2019,S6,C102,initial,Pru Accident Cover,8800000
7/8/2019,9/8/2019,S32,C239,identified,Pru Accident Guard Plus,2300000
7/8/2019,9/8/2019,S20,C142,drop,Pru Accident Guard Plus,3900000
7/8/2019,9/8/2019,S94,C457,negotiation,Smart Life Protection,8600000
7/8/2019,9/8/2019,S39,C720,initial,Indonesian Fire Insurance Standard Policy,9500000
7/8/2019,9/8/2019,S31,C628,drop,Pru Accident Cover,7100000
7/8/2019,9/8/2019,S31,C457,offering,Injuries Protection (AIG),400000
7/8/2019,9/8/2019,S73,C22,drop,Pru Accident Guard Plus,4300000
7/8/2019,9/8/2019,S58,C579,initial,Injuries Protection (AIG),200000
7/9/2019,9/8/2019,S12,C804,offering,Smart Life Protection,2300000
7/9/2019,9/8/2019,S56,C398,offering,Smart Life Protection,6900000
7/9/2019,9/8/2019,S23,C59,offering,Credit Life Insurance,3000000
7/9/2019,9/8/2019,S47,C869,initial,Injuries Protection (AIG),9200000
7/9/2019,9/8/2019,S59,C287,negotiation,Smart Life Protection,6300000
7/9/2019,9/8/2019,S58,C413,closed,Pru Accident Guard Plus,5000000
7/9/2019,9/8/2019,S16,C617,closed,Versa Credit Protection,8500000
7/9/2019,9/8/2019,S97,C374,negotiation,Personal Belongings Protection,600000
7/9/2019,9/8/2019,S59,C297,negotiation,Credit Life Insurance,3400000
7/9/2019,9/8/2019,S92,C752,offering,Personal Belongings Protection,5200000
7/9/2019,9/8/2019,S44,C443,drop,Smart Life Protection,5600000
7/9/2019,9/8/2019,S85,C432,negotiation,Pru Accident Cover,8200000
7/9/2019,9/8/2019,S54,C144,negotiation,Pru Accident Guard,2200000
7/9/2019,9/8/2019,S56,C697,drop,Smart Life Protection,6600000
7/9/2019,9/8/2019,S54,C79,offering,Indonesian Fire Insurance Standard Policy,3600000
7/9/2019,9/9/2019,S69,C706,drop,Credit Life Insurance,3700000
7/9/2019,9/9/2019,S97,C707,offering,Injuries Protection (AIG),3200000
7/9/2019,9/9/2019,S85,C806,initial,Versa Credit Protection,9800000
7/9/2019,9/9/2019,S59,C225,identified,Pru Accident Cover,8000000
7/9/2019,9/9/2019,S69,C333,initial,Pru Accident Guard,1400000
7/9/2019,9/9/2019,S31,C611,closed,Injuries Protection (AIG),2300000
7/9/2019,9/9/2019,S8,C293,initial,Pru Accident Guard,8300000
7/9/2019,9/9/2019,S93,C150,identified,Personal Belongings Protection,7500000
7/9/2019,9/9/2019,S5,C851,identified,Smart Protection Mortgage,3900000
7/9/2019,9/9/2019,S88,C541,identified,Versa Credit Protection,7700000
7/9/2019,9/9/2019,S32,C616,offering,Versa Credit Protection,1400000
7/10/2019,9/9/2019,S53,C981,identified,Prumortgage Protection,6600000
7/10/2019,9/9/2019,S22,C260,offering,Personal Belongings Protection,3200000
7/10/2019,9/9/2019,S58,C481,closed,Smart Life Protection,9800000
7/10/2019,9/9/2019,S87,C885,negotiation,Smart Life Protection,6900000
7/10/2019,9/9/2019,S67,C472,closed,Pru Accident Cover,7000000
7/10/2019,9/9/2019,S57,C747,closed,Pru Accident Guard,1900000
7/10/2019,9/9/2019,S45,C812,initial,Pru Accident Guard Plus,9400000
7/10/2019,9/9/2019,S11,C686,offering,Injuries Protection (AIG),3600000
7/10/2019,9/9/2019,S75,C357,offering,Injuries Protection (AIG),8500000
7/10/2019,9/9/2019,S63,C73,negotiation,Pru Accident Guard Plus,7900000
7/10/2019,9/9/2019,S5,C753,offering,Prumortgage Protection,4900000
7/10/2019,9/10/2019,S68,C611,initial,Personal Belongings Protection,8500000
7/10/2019,9/10/2019,S66,C528,identified,Pru Accident Guard Plus,3100000
7/10/2019,9/10/2019,S29,C49,identified,Prumortgage Protection,4800000
7/10/2019,9/10/2019,S7,C647,identified,Smart Life Protection,2000000
7/10/2019,9/10/2019,S31,C920,identified,Credit Life Insurance,8000000
7/10/2019,9/10/2019,S47,C728,closed,Pru Accident Guard Plus,6700000
7/10/2019,9/10/2019,S15,C628,drop,Injuries Protection (AIG),9600000
7/10/2019,9/10/2019,S94,C278,identified,Versa Credit Protection,4200000
7/10/2019,9/10/2019,S2,C315,drop,Versa Credit Protection,3600000
7/10/2019,9/10/2019,S79,C427,negotiation,Credit Life Insurance,7700000
7/10/2019,9/10/2019,S45,C972,identified,Prumortgage Protection,7900000
7/10/2019,9/10/2019,S35,C689,offering,Smart Life Protection,9800000
7/10/2019,9/10/2019,S33,C801,negotiation,Smart Protection Mortgage,5600000
7/10/2019,9/10/2019,S56,C94,closed,Credit Life Insurance,7100000
7/10/2019,9/10/2019,S60,C102,initial,Prumortgage Protection,9900000
7/10/2019,9/10/2019,S12,C345,offering,Prumortgage Protection,5200000
7/10/2019,9/10/2019,S40,C69,negotiation,Pru Accident Guard,6300000
7/11/2019,9/10/2019,S5,C281,initial,Versa Credit Protection,3000000
7/11/2019,9/10/2019,S69,C153,closed,Versa Credit Protection,6900000
7/11/2019,9/10/2019,S8,C195,closed,Injuries Protection (AIG),6500000
7/11/2019,9/11/2019,S89,C329,initial,Pru Accident Guard,2700000
7/11/2019,9/11/2019,S28,C146,offering,Pru Accident Guard,400000
7/11/2019,9/11/2019,S44,C378,drop,Smart Life Protection,2300000
7/11/2019,9/11/2019,S10,C559,drop,Pru Accident Guard,6500000
7/11/2019,9/11/2019,S63,C261,drop,Pru Accident Guard Plus,8900000
7/11/2019,9/11/2019,S10,C856,closed,Injuries Protection (AIG),7000000
7/11/2019,9/11/2019,S87,C926,offering,Pru Accident Guard,9800000
7/11/2019,9/11/2019,S84,C252,drop,Pru Accident Cover,5500000
7/11/2019,9/11/2019,S46,C482,offering,Pru Accident Guard,3700000
7/11/2019,9/11/2019,S49,C217,offering,Smart Life Protection,2000000
7/11/2019,9/11/2019,S72,C333,offering,Pru Accident Guard,6300000
7/11/2019,9/11/2019,S3,C549,initial,Smart Life Protection,4500000
7/11/2019,9/11/2019,S80,C507,negotiation,Personal Belongings Protection,6700000
7/11/2019,9/11/2019,S26,C263,closed,Injuries Protection (AIG),4000000
7/11/2019,9/11/2019,S13,C315,closed,Pru Accident Guard Plus,7900000
7/12/2019,9/11/2019,S77,C977,identified,Indonesian Fire Insurance Standard Policy,3100000
7/12/2019,9/11/2019,S47,C605,initial,Pru Accident Guard Plus,8800000
7/12/2019,9/11/2019,S3,C774,negotiation,Personal Belongings Protection,4900000
7/12/2019,9/11/2019,S66,C31,negotiation,Versa Credit Protection,300000
7/12/2019,9/11/2019,S13,C812,identified,Indonesian Fire Insurance Standard Policy,9400000
7/12/2019,9/11/2019,S27,C920,identified,Pru Accident Cover,5600000
7/12/2019,9/11/2019,S20,C897,initial,Prumortgage Protection,6900000
7/12/2019,9/11/2019,S78,C876,negotiation,Smart Life Protection,7800000
7/12/2019,9/11/2019,S69,C178,negotiation,Pru Accident Cover,900000
7/12/2019,9/11/2019,S59,C803,negotiation,Prumortgage Protection,5100000
7/12/2019,9/11/2019,S21,C509,initial,Indonesian Fire Insurance Standard Policy,3600000
7/12/2019,9/12/2019,S87,C759,initial,Injuries Protection (AIG),8800000
7/12/2019,9/12/2019,S12,C12,initial,Personal Belongings Protection,5600000
7/12/2019,9/12/2019,S92,C710,identified,Credit Life Insurance,2700000
7/12/2019,9/12/2019,S97,C993,offering,Smart Protection Mortgage,8500000
7/12/2019,9/12/2019,S52,C547,offering,Indonesian Fire Insurance Standard Policy,6000000
7/12/2019,9/12/2019,S86,C740,identified,Pru Accident Guard Plus,5400000
7/12/2019,9/12/2019,S98,C415,negotiation,Indonesian Fire Insurance Standard Policy,9000000
7/12/2019,9/12/2019,S17,C904,closed,Credit Life Insurance,7400000
7/12/2019,9/12/2019,S40,C408,closed,Versa Credit Protection,1300000
7/12/2019,9/12/2019,S100,C30,drop,Personal Belongings Protection,9700000
7/12/2019,9/12/2019,S7,C480,identified,Pru Accident Guard,5300000
7/12/2019,9/12/2019,S67,C354,drop,Smart Life Protection,7700000
7/12/2019,9/12/2019,S60,C496,initial,Smart Life Protection,2600000
7/12/2019,9/12/2019,S48,C28,identified,Personal Belongings Protection,5200000
7/12/2019,9/12/2019,S31,C223,offering,Indonesian Fire Insurance Standard Policy,7600000
7/12/2019,9/12/2019,S4,C789,closed,Smart Protection Mortgage,3800000
7/12/2019,9/12/2019,S76,C614,negotiation,Versa Credit Protection,4600000
7/12/2019,9/12/2019,S89,C616,offering,Pru Accident Cover,8700000
7/13/2019,9/12/2019,S57,C638,offering,Credit Life Insurance,8000000
7/13/2019,9/12/2019,S64,C810,drop,Credit Life Insurance,6100000
7/13/2019,9/12/2019,S92,C654,negotiation,Pru Accident Guard Plus,2200000
7/13/2019,9/12/2019,S17,C408,drop,Smart Life Protection,1000000
7/13/2019,9/12/2019,S38,C331,offering,Credit Life Insurance,2900000
7/13/2019,9/12/2019,S66,C182,drop,Credit Life Insurance,4900000
7/13/2019,9/12/2019,S24,C364,initial,Injuries Protection (AIG),500000
7/13/2019,9/12/2019,S19,C591,identified,Versa Credit Protection,100000
7/13/2019,9/12/2019,S12,C790,closed,Indonesian Fire Insurance Standard Policy,4200000
7/13/2019,9/12/2019,S72,C285,closed,Smart Life Protection,8900000
7/13/2019,9/13/2019,S92,C837,initial,Pru Accident Guard Plus,4800000
7/13/2019,9/13/2019,S3,C210,offering,Personal Belongings Protection,4000000
7/13/2019,9/13/2019,S26,C445,offering,Pru Accident Cover,1600000
7/13/2019,9/13/2019,S23,C130,offering,Pru Accident Cover,1800000
7/13/2019,9/13/2019,S94,C615,drop,Pru Accident Cover,800000
7/13/2019,9/13/2019,S37,C484,initial,Pru Accident Guard Plus,9300000
7/13/2019,9/13/2019,S79,C34,initial,Credit Life Insurance,4100000
7/13/2019,9/13/2019,S42,C594,identified,Pru Accident Guard,2400000
7/13/2019,9/13/2019,S47,C862,initial,Smart Life Protection,2400000
7/13/2019,9/13/2019,S7,C496,initial,Pru Accident Cover,1900000
7/13/2019,9/13/2019,S66,C320,offering,Versa Credit Protection,100000
7/13/2019,9/13/2019,S5,C133,offering,Pru Accident Guard Plus,6800000
7/13/2019,9/13/2019,S3,C88,drop,Pru Accident Cover,3400000
7/13/2019,9/13/2019,S28,C712,negotiation,Pru Accident Guard Plus,4100000
7/13/2019,9/13/2019,S61,C455,drop,Indonesian Fire Insurance Standard Policy,1400000
7/13/2019,9/13/2019,S53,C442,negotiation,Indonesian Fire Insurance Standard Policy,4000000
7/13/2019,9/13/2019,S84,C914,initial,Prumortgage Protection,5500000
7/13/2019,9/14/2019,S54,C936,offering,Pru Accident Cover,3300000
7/13/2019,9/14/2019,S35,C94,closed,Versa Credit Protection,2200000
7/14/2019,9/14/2019,S63,C265,initial,Prumortgage Protection,5900000
7/14/2019,9/14/2019,S96,C791,drop,Pru Accident Guard,7500000
7/14/2019,9/14/2019,S43,C908,negotiation,Credit Life Insurance,9200000
7/14/2019,9/14/2019,S18,C629,offering,Indonesian Fire Insurance Standard Policy,2200000
7/14/2019,9/14/2019,S78,C777,closed,Smart Life Protection,2500000
7/14/2019,9/14/2019,S60,C454,closed,Credit Life Insurance,8200000
7/14/2019,9/14/2019,S52,C572,identified,Injuries Protection (AIG),7500000
7/14/2019,9/14/2019,S12,C816,closed,Versa Credit Protection,9100000
7/14/2019,9/14/2019,S28,C88,negotiation,Smart Protection Mortgage,6700000
7/14/2019,9/14/2019,S48,C459,initial,Indonesian Fire Insurance Standard Policy,5500000
7/14/2019,9/14/2019,S62,C167,negotiation,Injuries Protection (AIG),7500000
7/14/2019,9/14/2019,S58,C357,closed,Pru Accident Guard Plus,4700000
7/14/2019,9/14/2019,S90,C995,initial,Indonesian Fire Insurance Standard Policy,9300000
7/14/2019,9/14/2019,S78,C875,closed,Personal Belongings Protection,600000
7/14/2019,9/14/2019,S97,C122,initial,Smart Life Protection,8000000
7/14/2019,9/14/2019,S73,C928,closed,Injuries Protection (AIG),6900000
7/14/2019,9/15/2019,S67,C926,negotiation,Smart Life Protection,8400000
7/15/2019,9/15/2019,S42,C617,closed,Prumortgage Protection,1400000
7/15/2019,9/15/2019,S2,C842,drop,Pru Accident Cover,5500000
7/15/2019,9/15/2019,S67,C795,drop,Indonesian Fire Insurance Standard Policy,3400000
7/15/2019,9/15/2019,S54,C527,offering,Injuries Protection (AIG),9800000
7/15/2019,9/15/2019,S72,C148,identified,Personal Belongings Protection,500000
7/15/2019,9/15/2019,S7,C945,negotiation,Injuries Protection (AIG),2000000
7/15/2019,9/15/2019,S13,C119,negotiation,Pru Accident Guard,7800000
7/15/2019,9/15/2019,S41,C197,drop,Pru Accident Guard,8400000
7/15/2019,9/15/2019,S15,C838,closed,Versa Credit Protection,7600000
7/15/2019,9/15/2019,S95,C805,negotiation,Smart Life Protection,7700000
7/15/2019,9/15/2019,S16,C939,offering,Credit Life Insurance,9700000
7/15/2019,9/15/2019,S38,C105,drop,Pru Accident Guard,2800000
7/15/2019,9/15/2019,S75,C161,identified,Smart Life Protection,2800000
7/15/2019,9/15/2019,S71,C211,identified,Pru Accident Cover,4700000
7/15/2019,9/15/2019,S31,C518,offering,Indonesian Fire Insurance Standard Policy,5300000
7/15/2019,9/15/2019,S63,C942,identified,Smart Protection Mortgage,2700000
7/15/2019,9/15/2019,S57,C533,identified,Indonesian Fire Insurance Standard Policy,1500000
7/15/2019,9/15/2019,S98,C896,drop,Injuries Protection (AIG),8200000
7/15/2019,9/15/2019,S18,C334,drop,Injuries Protection (AIG),5600000
7/15/2019,9/15/2019,S43,C335,offering,Smart Life Protection,5800000
7/15/2019,9/15/2019,S8,C795,closed,Injuries Protection (AIG),4900000
7/15/2019,9/15/2019,S7,C785,offering,Smart Protection Mortgage,2400000
7/16/2019,9/15/2019,S29,C371,offering,Smart Protection Mortgage,6100000
7/16/2019,9/15/2019,S99,C666,offering,Indonesian Fire Insurance Standard Policy,5800000
7/16/2019,9/15/2019,S76,C685,drop,Credit Life Insurance,1900000
7/16/2019,9/15/2019,S69,C218,identified,Credit Life Insurance,8900000
7/16/2019,9/15/2019,S70,C108,negotiation,Pru Accident Guard,1600000
7/16/2019,9/16/2019,S28,C446,closed,Smart Protection Mortgage,9900000
7/16/2019,9/16/2019,S87,C356,identified,Credit Life Insurance,8400000
7/16/2019,9/16/2019,S41,C474,closed,Smart Protection Mortgage,5100000
7/16/2019,9/16/2019,S46,C244,identified,Pru Accident Guard Plus,1100000
7/16/2019,9/16/2019,S2,C553,identified,Pru Accident Guard,7200000
7/16/2019,9/16/2019,S58,C134,offering,Pru Accident Guard Plus,5100000
7/16/2019,9/16/2019,S59,C133,offering,Injuries Protection (AIG),400000
7/16/2019,9/16/2019,S44,C382,drop,Indonesian Fire Insurance Standard Policy,4100000
7/16/2019,9/16/2019,S89,C908,closed,Personal Belongings Protection,7100000
7/16/2019,9/16/2019,S16,C574,negotiation,Indonesian Fire Insurance Standard Policy,1400000
7/16/2019,9/16/2019,S99,C867,identified,Versa Credit Protection,9200000
7/16/2019,9/16/2019,S68,C691,negotiation,Smart Protection Mortgage,6100000
7/16/2019,9/16/2019,S29,C457,drop,Smart Protection Mortgage,4700000
7/16/2019,9/16/2019,S38,C872,initial,Pru Accident Guard Plus,9100000
7/16/2019,9/16/2019,S99,C935,closed,Versa Credit Protection,9300000
7/16/2019,9/16/2019,S82,C7,closed,Credit Life Insurance,7600000
7/16/2019,9/16/2019,S12,C455,initial,Smart Life Protection,900000
7/16/2019,9/16/2019,S31,C956,identified,Smart Protection Mortgage,8800000
7/16/2019,9/17/2019,S16,C597,initial,Pru Accident Cover,8100000
7/16/2019,9/17/2019,S78,C634,drop,Credit Life Insurance,5000000
7/16/2019,9/17/2019,S73,C719,identified,Smart Life Protection,100000
7/17/2019,9/17/2019,S27,C157,closed,Smart Life Protection,4100000
7/17/2019,9/17/2019,S6,C162,initial,Credit Life Insurance,6400000
7/17/2019,9/17/2019,S2,C327,initial,Smart Protection Mortgage,5900000
7/17/2019,9/17/2019,S22,C479,identified,Credit Life Insurance,7500000
7/17/2019,9/17/2019,S15,C530,negotiation,Smart Protection Mortgage,8900000
7/17/2019,9/17/2019,S3,C866,negotiation,Injuries Protection (AIG),2800000
7/17/2019,9/17/2019,S36,C147,drop,Versa Credit Protection,1500000
7/17/2019,9/17/2019,S100,C830,initial,Pru Accident Cover,8900000
7/17/2019,9/17/2019,S7,C133,negotiation,Pru Accident Guard,4600000
7/17/2019,9/17/2019,S80,C412,negotiation,Pru Accident Cover,7300000
7/17/2019,9/17/2019,S35,C35,initial,Pru Accident Guard Plus,8300000
7/17/2019,9/17/2019,S43,C418,drop,Smart Protection Mortgage,2800000
7/17/2019,9/17/2019,S64,C421,initial,Pru Accident Guard,4200000
7/17/2019,9/17/2019,S39,C482,initial,Smart Protection Mortgage,3800000
7/17/2019,9/17/2019,S89,C382,drop,Smart Life Protection,700000
7/17/2019,9/17/2019,S82,C545,drop,Pru Accident Guard Plus,5700000
7/17/2019,9/17/2019,S19,C183,negotiation,Smart Protection Mortgage,9700000
7/17/2019,9/17/2019,S69,C877,negotiation,Prumortgage Protection,5600000
7/17/2019,9/17/2019,S71,C710,identified,Indonesian Fire Insurance Standard Policy,6000000
7/17/2019,9/17/2019,S54,C72,closed,Injuries Protection (AIG),9100000
7/17/2019,9/17/2019,S19,C131,identified,Pru Accident Cover,3000000
7/17/2019,9/17/2019,S85,C579,negotiation,Credit Life Insurance,1700000
7/17/2019,9/17/2019,S32,C674,closed,Versa Credit Protection,6600000
